2013807	FEDEXOFFICE   00009613 NEW YORK NY           	6.92
2013807	GRISTEDES # 059 NEW YORK NY        	18.3
2013807	LEGEND BAR & RESTAURANT NEW YORK NY          	25
2013807	PICK A BAGEL ON LEXINGT NEW YORK NY          	12.96
2013808	UNIVERSITY MARKET PLACE NEW YORK NY          	11.65
2013809	UNIVERSITY MARKET PLACE NEW YORK NY          	9.8
2013812	7-ELEVEN NEW YORK NY                         	8.7
2013812	Edo Japanese Restaurant NEW YORK NY          	17.42
2013812	GRISTEDES # 059 NEW YORK NY        	20.55
2013812	MARKET DELI & GROCERY NEW YORK NY            	11.82
2013813	UNIVERSITY MARKET PLACE NEW YORK NY          	11.98
2013814	UNIVERSITY MARKET PLACE NEW YORK NY          	9.8
2013815	KUN JIP RESTAURANT NEW YORK NY               	29
2013815	LEGEND BAR & RESTAURANT NEW YORK NY          	38
2013815	UNIVERSITY MARKET PLACE NEW YORK NY          	9.8
2013816	BREADS BAKERY NEW YORK NY                    	7
2013819	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	16.83
2013819	ATM WITHDRAWAL                    	100
2013819	ENNJU NEW YORK NY                            	13.88
2013819	UNIVERSITY MARKET PLACE NEW YORK NY          	14.7
2013820	Duane Reade 1498 YORK NEW YORK NY  	21.68
2013820	SHABU SHABU 70 NEW YORK NY                   	43
2013821	KOBE SUSHI JAPANESE CUI NEW YORK NY          	34
2013821	RAINBOW YCS NEW YORK NY            	29.9
2013821	WUFOO.COM/CHARGE 813-4213676 CA              	29.95
2013822	GRISTEDES # 059 NEW YORK NY        	9.79
2013823	Online Transfer from SAV ...9790	0
2013823	SPICE - 1ST AVE NEW YORK NY                  	40
2013826	0800 PIER 1 MAN NEW YORK NY                  	23.38
2013826	Amazon.com AMZN.COM/BILL WA                  	13.03
2013826	Amazon.com AMZN.COM/BILL WA                  	20.65
2013826	DALLAS BBQ NEW YORK NY                       	19
2013826	ENNJU NEW YORK NY                            	12.25
2013826	J MART GROUP INC FLUSHING NY       	51.81
2013826	KOBE SUSHI JAPANESE CUI NEW YORK NY          	16.88
2013826	MATSU FUSION RESTAURAN NEW YORK NY           	18
2013826	THE NEW SCHOOL 212-229-8930 NY               	21853
2013826	UNIVERSITY MARKET PLACE NEW YORK NY          	9.8
2013826	WZ NY EASTERN WIRELES 646-508-7888 NY        	54.44
2013827	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	8.41
2013827	Amazon.com AMZN.COM/BILL WA                  	32.58
2013827	SPICE - 1ST AVE NEW YORK NY                  	20
2013828	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	5.14
2013828	LEGEND BAR & RESTAURANT NEW YORK NY          	21.5
2013828	RCN*CABLE PHONE INTERN 800-RINGRCN NJ        	34.99
2013830	GRISTEDES # 059 NEW YORK NY        	11.34
2013903	ENNJU NEW YORK NY                            	10.34
2013903	FREE PEOPLE 820 FREE P NEW YORK NY 	126
2013903	SZECHUAN GOURMET NEW YORK NY                 	25
2013904	SZECHUAN GOURMET NEW YORK NY                 	40
2013904	UNIVERSITY MARKET PLACE NEW YORK NY          	11.43
2013905	J MART GROUP INC FLUSHING NY       	34.55
2013909	Amazon.com AMZN.COM/BILL WA                  	12.51
2013910	UNIVERSITY MARKET PLACE NEW YORK NY          	15.51
2013911	SPARKFUN ELECTRONICS 303-284-0979 CO         	133.78
2013912	SHU YI           SENDER     TONG  WEN       CIE ID: T9416	-6950
2013913	ENNJU NEW YORK NY                            	11.7
2013913	LANG CAFE     21117254 NEW YORK NY           	9.78
2013916	EB *2013 WORLD MAKER EVENTBRITE.CO CA        	43.19
2013916	GRISTEDES # 059 NEW YORK NY        	13.98
2013916	MCDONALD'S F14780 NEW YORK NY                	5.87
2013916	URBAN OUTFITTER URBAN NEW YORK NY  	432.04
2013917	SZECHUAN GOURMET NEW YORK NY                 	35
2013917	UNIVERSITY MARKET PLACE NEW YORK NY          	14.15
2013918	LEGEND BAR & RESTAURANT NEW YORK NY          	39
2013919	MCDONALD'S F14780 NEW YORK NY                	12.06
2013919	MCDONALD'S F14780 NEW YORK NY                	11.3
2013919	UNIVERSITY MARKET PLACE NEW YORK NY          	8.44
2013920	LANG CAFE     21117254 NEW YORK NY           	7.61
2013920	REPUBLIC RESTAURANT NEW YORK NY              	36
2013920	URBAN OUTFITTER URBAN NEW YORK NY  	-221.99
2013923	Amazon.com AMZN.COM/BILL WA                  	13.62
2013923	CHIPOTLE 1766 NEW YORK NY                    	13.5
2013923	J MART GROUP INC FLUSHING NY                 	42.11
2013923	MCDONALD'S F14780 NEW YORK NY                	10.33
2013923	PAYPAL *SKYPE 35314369001                    	10
2013923	UNIVERSITY MARKET PLACE NEW YORK NY          	12.52
2013923	VESTA  *T-MOBILE 888-278-3397 OR             	108.88
2013924	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	15.95
2013924	Chase QuickPay Electronic Transfer 3497515459 to Li 	1100
2013924	MISS KOREA II NEW YORK NY                    	51.95
2013925	7-ELEVEN NEW YORK NY                         	19.9
2013925	ENNJU NEW YORK NY                            	12.25
2013925	HAN AH REUM NEW YORK NY                      	11.13
2013926	UNIVERSITY MARKET PLACE NEW YORK NY          	13.07
2013927	7-ELEVEN NEW YORK NY                         	14.99
2013927	GLI*GREYHOUNDLINES150 214-849-8966 TX        	34
2013927	UNIVERSITY MARKET PLACE NEW YORK NY          	15.51
2013927	UTRECHT ART 8004471892 NEW YORK NY           	5.43
2013930	MTA VENDING MACHINES NEW YORK NY     	112
2013930	RCN*CABLE PHONE INTERN 800-RINGRCN NJ        	34.99
2013930	UNIVERSITY MARKET PLACE NEW YORK NY          	12.52
2014001	CHIPOTLE 1766 NEW YORK NY                    	8.5
2014001	CON ED OF NY     INTELL CK                	56.8
2014002	7-ELEVEN NEW YORK NY                         	5.53
2014002	Amazon.com AMZN.COM/BILL WA                  	106.32
2014002	CHIPOTLE 1766 NEW YORK NY                    	10.75
2014003	ATM WITHDRAWAL                    	800
2014003	GARDEN OF EDEN #3 NEW YORK NY      	5.43
2014003	UNIVERSITY MARKET NEW YORK NY                	9.8
2014004	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	8
2014004	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	8.5
2014004	DEPOSIT  ID NUMBER 1	-50.42
2014004	La Vie En Szechuan Rest NEW YORK NY          	53
2014004	WITHDRAWAL 	2000
2014007	A LA TURK RESTAURANT NEW YORK NY             	45
2014007	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	14.35
2014007	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	30.79
2014007	BEST HEALTH DELI NEW YORK NY                 	10.49
2014007	CHIPOTLE 1766 NEW YORK NY                    	8.5
2014007	ENNJU NEW YORK NY                            	12.25
2014007	MCDONALD'S F14780 NEW YORK NY                	5.87
2014008	PETITE ABEILLE NEW YORK NY                   	28
2014009	7-ELEVEN NEW YORK NY                         	7.63
2014009	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	6.99
2014009	ENNJU NEW YORK NY                            	11.43
2014009	GRISTEDES # 059 NEW YORK NY        	4.44
2014010	CHIPOTLE 1766 NEW YORK NY                    	10.5
2014010	HANABI FOOD INC NEW YORK NY                  	10.07
2014010	MCDONALD'S F14780 NEW YORK NY                	10.43
2014011	UNIVERSITY MARKET NEW YORK NY                	19.6
2014015	16 HANDLES NEW YORK NY                       	3.18
2014015	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	26.65
2014015	Amazon.com AMZN.COM/BILL WA                  	12.98
2014015	BEST HEALTH DELI NEW YORK NY                 	10.1
2014015	Duane Reade 1467 1ST A NEW YORK NY 	15.23
2014015	ENNJU NEW YORK NY                            	17.15
2014015	HANABI FOOD INC NEW YORK NY                  	14.54
2014015	LEGEND BAR & RESTAURANT NEW YORK NY          	47
2014016	HANABI FOOD INC NEW YORK NY                  	15.24
2014017	BREADS BAKERY NEW YORK NY                    	15.9
2014017	MAISON KAYSER - 12 NEW YORK NY               	11.5
2014018	7-ELEVEN NEW YORK NY                         	7.63
2014018	7-ELEVEN NEW YORK NY                         	9.06
2014018	UNIVERSITY MARKET NEW YORK NY                	14.7
2014021	DOMINOS 3688 212-488-4547 NY                 	13.05
2014021	UNIVERSITY MARKET NEW YORK NY                	15.51
2014022	HANABI FOOD INC NEW YORK NY                  	13.99
2014023	HANABI FOOD INC NEW YORK NY                  	23.41
2014023	UNIVERSITY MARKET NEW YORK NY                	7
2014023	UTRECHT ART 8004471892 NEW YORK NY           	17.59
2014024	MISS KOREA II NEW YORK NY                    	66
2014025	7-ELEVEN NEW YORK NY                         	1.79
2014025	CHIPOTLE 1766 NEW YORK NY                    	10.5
2014025	DOMINOS 3688 212-488-4547 NY                 	13.05
2014028	ARTIST&CRAFTSMAN SUPP- CAMBRIDGE MA          	24.34
2014028	CHIPOTLE 1892 CAMBRIDGE MA                   	8.61
2014028	HANABI FOOD INC NEW YORK NY                  	12.79
2014028	MCDONALD'S F26934 BOSTON MA                  	6.61
2014028	RCN*CABLE PHONE INTERN 800-RINGRCN NJ        	34.99
2014028	"Staples, Inc CAMBRIDGE MA            309298  "	16.76
2014028	UTRECHT ART 8004471892 NEW YORK NY           	7.82
2014029	BONCHON CAMBRIDGE MA                         	67
2014029	CON ED OF NY     INTELL CK                	55.05
2014029	MTA VENDING MACHINES NEW YORK NY     	113
2014030	HANABI FOOD INC NEW YORK NY                  	13.99
2014031	7-ELEVEN NEW YORK NY                         	11.11
2014031	UNIVERSITY MARKET NEW YORK NY                	9.53
2014101	DOMINOS 3688 212-488-4547 NY                 	13.05
2014101	PAYARD PASTRY SHOP & B NEW YORK NY           	14.5
2014102	FOOD EMPORIUM # NEW YORK NY                  	45.6
2014102	Garnet Wines & Liquors New York NY           	39.18
2014102	Online Transfer from SAV ...9790	-500
2014103	Amazon.com AMZN.COM/BILL WA                  	65.3
2014103	Amazon.com AMZN.COM/BILL WA                  	24.24
2014103	FOOD EMPORIUM # NEW YORK NY                  	46.96
2014104	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	5.96
2014104	FREE PEOPLE 815 FREE P NEW YORK NY 	88
2014104	HANABI FOOD INC NEW YORK NY                  	10.07
2014104	REPUBLIC RESTAURANT NEW YORK NY              	38
2014104	URBAN OUTFITTER URBAN NEW YORK NY  	78.99
2014105	7-ELEVEN NEW YORK NY                         	6.52
2014105	HANABI FOOD INC NEW YORK NY                  	7.62
2014106	Amazon.com AMZN.COM/BILL WA                  	20.68
2014106	CONVERSE INC 888-792-3307 MA                 	104.98
2014106	HANABI FOOD INC NEW YORK NY                  	13.17
2014106	J MART GROUP INC FLUSHING NY                 	71.81
2014107	RADIOSHACK COR BROOKLYN NY                   	45.67
2014107	UNIVERSITY MARKET NEW YORK NY                	9.8
2014108	ENNJU NEW YORK NY                            	7.66
2014108	La Vie En Szechuan Rest NEW YORK NY          	95
2014108	UNIVERSITY MARKET NEW YORK NY                	9.53
2014108	UNIVERSITY MARKET NEW YORK NY                	12.52
2014109	FOOD EMPORIUM # NEW YORK NY                  	36.47
2014109	PAYPAL *NOOELEC INC TORONTO ON               	3.5
2014112	7-ELEVEN NEW YORK NY                         	11.43
2014112	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	17.97
2014112	Amazon.com AMZN.COM/BILL WA                  	6.52
2014112	ARTIST AND CRAF/761 ME BROOKLYN NY 	29.2
2014112	HANABI FOOD INC NEW YORK NY                  	10.07
2014112	HANABI FOOD INC NEW YORK NY                  	10.07
2014112	HANABI FOOD INC NEW YORK NY                  	12.79
2014112	La Vie En Szechuan Rest NEW YORK NY          	100
2014112	PAYPAL *CMPLE COM 402-935-7733 NY            	3.26
2014112	PAYPAL *HDE 402-935-7733 PA                  	5.5
2014112	UNIVERSITY MARKET NEW YORK NY                	9.53
2014113	7-ELEVEN NEW YORK NY                         	3.18
2014113	SIL THREAD NEW YORK NY                       	19.75
2014113	YAMIBUY.COM 626-593-5031 CA                  	49.7
2014114	7-ELEVEN NEW YORK NY                         	7.07
2014114	BEST HEALTH DELI NEW YORK NY                 	12.34
2014114	MTA VENDING MACHINES NEW YORK NY     	10
2014114	NEO SUSHI STUDIO INC NEW YORK NY             	54
2014114	UNIVERSITY MARKET NEW YORK NY                	12.52
2014115	ATM CASH DEPOSIT 11/15 360 E 72ND	-660
2014115	CHIPOTLE 1766 NEW YORK NY                    	8.5
2014115	FOOD EMPORIUM # NEW YORK NY                  	21.44
2014115	HANABI FOOD INC NEW YORK NY                  	10.07
2014116	FURRY PAWS IX NEW YORK NY                    	9.79
2014117	C BAO NEW YORK NY                            	12.25
2014117	MTA VENDING MACHINES NEW YORK NY     	10
2014117	UNIVERSITY MARKET NEW YORK NY                	10.62
2014118	HANABI FOOD INC NEW YORK NY                  	10.07
2014118	MCDONALD'S F14780 NEW YORK NY                	10.33
2014118	TASTI D-LITE #116 NEW YORK NY                	3.57
2014118	TASTI D-LITE #116 NEW YORK NY                	4.81
2014119	ADAFRUIT INDUSTRIES LL 646-4653692 NY        	249.92
2014119	RADIOSHACK COR NEW YORK NY                   	42.97
2014120	7-ELEVEN 34917 NEW YORK NY                   	11.92
2014120	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	9.99
2014120	Amazon.com AMZN.COM/BILL WA                  	6.3
2014120	FREEPEOPLE.COM #2899 972-550-2751 PA         	248.24
2014120	HANABI FOOD INC NEW YORK NY                  	7.57
2014120	VESTA  *T-MOBILE 888-278-3397 OR             	54.44
2014121	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	14.99
2014121	Amazon.com AMZN.COM/BILL WA                  	11.97
2014121	C-TOWN SUPERMARKET NEW YORK NY       169547  	5.98
2014121	FOOD EMPORIUM # NEW YORK NY                  	25.77
2014121	FOOD EMPORIUM # NEW YORK NY                  	21.91
2014121	LEGEND BAR & RESTAURANT NEW YORK NY          	20.59
2014121	LEGEND BAR & RESTAURANT NEW YORK NY          	19.64
2014121	MTA VENDING MACHINES NEW YORK NY     	10
2014121	Online Transfer from SAV ...9790	-200
2014121	UNIVERSITY MARKET NEW YORK NY                	14.15
2014121	URBAN-OUTFITTERS-DIR 972-550-2751 PA         	38.88
2014121	URBAN-OUTFITTERS-DIR 972-550-2751 PA         	19.99
2014122	7-ELEVEN NEW YORK NY                         	9.56
2014122	Amazon.com AMZN.COM/BILL WA                  	29.27
2014122	HANABI FOOD INC NEW YORK NY                  	10.07
2014122	PAYPAL *GOLDPARTER 402-935-7733 CA           	3.38
2014122	PAYPAL *JETS INC 402-935-7733 CA             	6.65
2014122	PAYPAL *TG SOLAR 402-935-7733 CA             	5.95
2014122	SZECHUAN GOURMET NEW YORK NY                 	22.41
2014123	7-ELEVEN NEW YORK NY                         	8.09
2014124	Amazon.com AMZN.COM/BILL WA                  	28.31
2014124	HANABI FOOD INC NEW YORK NY                  	10.07
2014124	MTA VENDING MACHINES NEW YORK NY     	30
2014124	UNIVERSITY MARKET NEW YORK NY                	9.53
2014125	ATM CASH DEPOSIT 11/25 360 E 72ND	-140
2014125	FOOD EMPORIUM # NEW YORK NY                  	3.99
2014125	HANABI FOOD INC NEW YORK NY                  	20.63
2014125	PAYPAL *JVARGASALPH 402-935-7733 CA          	5.95
2014125	PAYPAL *TAYDAELECTR 402-935-7733 CA          	2.99
2014125	PAYPAL *USAHITECINC 402-935-7733 CA          	41.79
2014125	RADIOSHACK COR NEW YORK NY                   	17.4
2014125	RADIOSHACK COR NEW YORK NY                   	-20.13
2014125	RAINBOW YCS NEW YORK NY            	19.24
2014125	SUBWAY        00538041 NEW YORK NY           	7.08
2014125	UNIVERSITY MARKET NEW YORK NY                	6.8
2014126	Amazon.com AMZN.COM/BILL WA                  	20.68
2014126	CHIPOTLE 1766 NEW YORK NY                    	8.5
2014127	CON ED OF NY     INTELL CK                	50.1
2014127	ENNJU NEW YORK NY                            	9.8
2014127	ESOUTFITTER 800-357-0102 NY                  	2.99
2014127	Online Transfer from SAV ...9790	-100
2014127	Online Transfer from SAV ...9790	-400
2014127	UTRECHT ART 8004471892 NEW YORK NY           	9.79
2014128	AmazonPrime Membersh amzn.com/prme NV        	39
2014128	FOOD EMPORIUM # NEW YORK NY                  	25.4
2014128	HANABI FOOD INC NEW YORK NY                  	10.07
2014128	LUKE`S LOBSTER NEW YORK NY                   	73
2014128	RCN*CABLE PHONE INTERN 800-RINGRCN NJ        	34.99
2014128	THE NEW SCHOOL28117273 NEW YORK NY           	3.57
2014129	7-ELEVEN NEW YORK NY                         	13.1
2014129	Amazon.com AMZN.COM/BILL WA                  	58.5
2014129	FOOD EMPORIUM # NEW YORK NY                  	15.98
2014129	MCDONALD'S F2702 NEW YORK NY                 	12.5
2014129	Online Transfer from SAV ...9790	-300
2014129	RADIOSHACK COR NEW YORK NY                   	76.19
2014129	RCN*CABLE PHONE INTERN 800-RINGRCN NJ        	34.99
2014129	UNIVERSITY MARKET NEW YORK NY                	9.53
2014130	CON ED OF NY     INTELL CK                	63.2
2014130	LEE'S EVERCLEAN LAUNDR NEW YORK NY           	8
2014130	SHU YI           SENDER     TONG  WEN       CIE ID: T9416	0
2014130	UNIVERSITY MARKET NEW YORK NY                	9.53
2014131	BEYOND SUSHI NEW YORK NY                     	19.25
2014131	EB *TOWARD A COSMOPO EVENTBRITE.CO CA        	50
2014202	BEST HEALTH DELI NEW YORK NY                 	21.3
2014202	CHIPOTLE 1766 NEW YORK NY                    	8.5
2014202	PAYPAL *ZYDISTRO 402-935-7733 CA             	2.74
2014202	URBAN-OUTFITTERS-DIR 972-550-2751 PA         	51.95
2014203	ACF-NY 866-573-0445 NY                       	9
2014203	Amazon.com AMZN.COM/BILL WA                  	-20.68
2014203	ANDAZ NEW YORK NY                            	41
2014203	C BAO NEW YORK NY                            	13.61
2014203	LEGEND BAR & RESTAURANT NEW YORK NY          	25
2014203	MTA VENDING MACHINES NEW YORK NY     	20
2014203	MTA VENDING MACHINES NEW YORK NY     	20
2014203	PAYPAL *TAYDAELECTR 402-935-7733 CA          	3.19
2014203	RAINBOW YCS NEW YORK NY            	4.89
2014203	UNIVERSITY MARKET NEW YORK NY                	7.89
2014203	UNIVERSITY MARKET NEW YORK NY                	9.75
2014203	UTRECHT ART 8004471892 NEW YORK NY           	6.84
2014203	VIVE LE CREPE NEW YORK NY                    	14.15
2014203	WHOLE FOODS MARK 40Eas New York NY 	9.79
2014204	ENNJU NEW YORK NY                            	10.89
2014204	HANABI FOOD INC NEW YORK NY                  	10.07
2014205	7-ELEVEN NEW YORK NY                         	5.96
2014205	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	5.99
2014205	CHIPOTLE 1766 NEW YORK NY                    	8.5
2014205	RAINBOW YCS NEW YORK NY                      	11.3
2014205	YAMIBUY.COM 626-593-5031 CA                  	49.55
2014206	TASTI D-LITE #116 NEW YORK NY                	5.32
2014206	UNIVERSITY MARKET NEW YORK NY                	7.89
2014209	C BAO NEW YORK NY                            	22.05
2014209	CHIPOTLE 1766 NEW YORK NY                    	19.5
2014209	HANABI FOOD INC NEW YORK NY                  	11.98
2014209	HANABI FOOD INC NEW YORK NY                  	7.57
2014209	LEGEND BAR & RESTAURANT NEW YORK NY          	49
2014209	MCDONALD'S F2702 NEW YORK NY                 	6.09
2014209	"Staples, Inc NEW YORK NY             483344  "	23.35
2014209	TASTI D-LITE #116 NEW YORK NY                	5.27
2014209	UNIVERSITY MARKET NEW YORK NY                	8.98
2014210	C BAO NEW YORK NY                            	18.24
2014210	Online Transfer from SAV ...9790	-400
2014211	AMAZON MKTPLACE PMTS AMZN.COM/BILL WA        	-17.97
2014211	BEST HEALTH DELI NEW YORK NY                 	14.89
2014211	C BAO NEW YORK NY                            	-4.03
2014212	BEST HEALTH DELI NEW YORK NY                 	9.14
2014213	HANABI FOOD INC NEW YORK NY                  	7.57
2014213	REPUBLIC RESTAURANT NEW YORK NY              	44.06
2014213	TASTI D-LITE #116 NEW YORK NY                	6.74
2014216	7-ELEVEN NEW YORK NY                         	15.73
2014216	ENNJU NEW YORK NY                            	9.53
2014216	HANABI FOOD INC NEW YORK NY                  	7.57
2014216	MTA VENDING MACHINES NEW YORK NY     	30
2014216	PAYPAL *POWER HOBBY 402-935-7733 NY          	10.83
2014216	REGALE DELI NEW YORK NY                      	9.54
2014217	FOOD EMPORIUM # NEW YORK NY                  	44.77
2014217	INT*CANAL PLASTICS CENT NEW YORK NY          	61.05
2014217	INT*CANAL PLASTICS CENT NEW YORK NY          	7.82
2014217	SUBWAY        00202747 NEW YORK NY           	6.63
2014218	MCDONALD'S F4682 NEW YORK NY                 	10.77
2014220	7-ELEVEN NEW YORK NY                         	10.74
2014220	C BAO NEW YORK NY                            	8.44
2014220	COMEBUY NEW YORK NY                          	5.17
2014223	TASTI D-LITE #116 NEW YORK NY                	4.07
2014224	Online Transfer from SAV ...9790	-500
2014224	POCHA NEW YORK NY                            	27.22
2014226	7-ELEVEN NEW YORK NY                         	9.4
2014226	Garnet Wines & Liquors New York NY           	52.24
2014226	VESTA  *T-MOBILE 888-278-3397 OR             	108.88
2014227	ADAFRUIT INDUSTRIES LL 646-4653692 NY        	63.76
2014227	APL*APPLE ITUNES STOR 866-712-7753 CA        	4.34
2014230	Garnet Wines & Liquors New York NY           	52.24
2014230	RCN*CABLE PHONE INTERN 800-RINGRCN NJ        	34.99
2014231	CON ED OF NY     INTELL CK                	60.69
2014231	MTA VENDING MACHINES NEW YORK NY     	20
